specimen_id,MS_institution_code,iDB_institution_code,MS_collection_code,iDB_collection_code,MS_catalog_number,iDB_catalog_number,MS_genus,iDB_genus,MS_species,iDB_species
543,MCZ,MCZ,,Mamm,35656,35656,Macaca,Macaca,fascicularis,fascicularis
544,MCZ,MCZ,,Mamm,35673,35673,Macaca,Macaca,fascicularis,fascicularis
545,AMNH,AMNH,M,Mammals,211490,M-211490,Callicebus,Callicebus,donacophilus,donacophilus
546,AMNH,AMNH,M,Mammals,94977,M-94977,Callicebus,Callicebus,moloch,moloch
547,AMNH,AMNH,M,Mammals,130361,M-130361,Callicebus,Callicebus,cupreus,cupreus
548,AMNH,AMNH,M,Mammals,94992,M-94992,Aotus,Aotus,infulatus,infulatus
549,AMNH,AMNH,M,Mammals,239851,M-239851,Aotus,Aotus,trivirgatus,nancymaae
550,AMNH,AMNH,M,Mammals,187963,M-187963,Aotus,Aotus,trivirgatus,trivirgatus
551,AMNH,AMNH,M,Mammals,188090,M-188090,Saimiri,Saimiri,sciureus,sciureus
552,AMNH,AMNH,M,Mammals,211650,M-211650,Saimiri,Saimiri,boliviensis,boliviensis
553,AMNH,AMNH,M,Mammals,211613,M-211613,Saimiri,Saimiri,boliviensis,boliviensis
554,AMNH,AMNH,M,Mammals,133608,M-133608,Cebus,Cebus,apella,apella
555,AMNH,AMNH,M,Mammals,133647,M-133647,Cebus,Cebus,apella,apella
556,AMNH,AMNH,M,Mammals,133674,M-133674,Cebus,Cebus,apella,apella
557,AMNH,AMNH,M,Mammals,185347,M-185347,Leontopithecus,Leontopithecus,rosalia,
558,AMNH,AMNH,M,Mammals,133702,M-133702,Callithrix,Callithrix,jacchus,jacchus
559,AMNH,AMNH,M,Mammals,266481,M-266481,Saguinus,Saguinus,midas,midas
560,AMNH,AMNH,M,Mammals,188177,M-188177,Saguinus,Saguinus,mystax,mystax
561,AMNH,AMNH,M,Mammals,188174,M-188174,Saguinus,Saguinus,mystax,mystax
562,AMNH,AMNH,M,Mammals,149149,M-149149,Pithecia,Pithecia,pithecia,pithecia
563,AMNH,AMNH,M,Mammals,187978,M-187978,Pithecia,Pithecia,monachus,monachus
564,AMNH,AMNH,M,Mammals,202373,M-202373,Pithecia,Pithecia,hirsuta,pithecia
565,AMNH,AMNH,M,Mammals,201122,M-201122,Cacajao,Cacajao,calvus,calvus
567,AMNH,AMNH,M,Mammals,70192,M-70192,Cacajao,Cacajao,calvus,calvus
569,AMNH,AMNH,M,Mammals,95760,M-95760,Chiropotes,Chiropotes,satanas,satanas
570,AMNH,AMNH,M,Mammals,96123,M-96123,Chiropotes,Chiropotes,satanas,satanas
572,AMNH,AMNH,M,Mammals,183289,M-183289,Callimico,Callimico,goeldii,goeldii
574,AMNH,AMNH,M,Mammals,244101,M-244101,Callithrix,Callithrix,pygmaea,pygmaea
575,AMNH,AMNH,M,Mammals,244365,M-244365,Callithrix,Callithrix,pygmaea,pygmaea
577,AMNH,AMNH,M,Mammals,188140,M-188140,Ateles,Ateles,fusciceps,fusciceps
580,AMNH,AMNH,M,Mammals,172985,M-172985,Ateles,Ateles,geoffroyi,geoffroyi
584,AMNH,AMNH,M,Mammals,211510,M-211510,Alouatta,Alouatta,caraya,caraya
585,AMNH,AMNH,M,Mammals,211525,M-211525,Alouatta,Alouatta,caraya,caraya
596,AMNH,AMNH,M,Mammals,211521,M-211521,Alouatta,Alouatta,caraya,caraya
598,AMNH,AMNH,M,Mammals,188156,M-188156,Lagothrix,Lagothrix,lagotricha,lagotricha
614,AMNH,AMNH,M,Mammals,113135,M-113135,Tupaia,Tupaia,belangeri,glis
615,AMNH,AMNH,M,Mammals,215178,M-215178,Tupaia,Tupaia,sp.,
616,AMNH,AMNH,M,Mammals,215179,M-215179,Tupaia,Tupaia,sp.,
617,AMNH,AMNH,M,Mammals,215175,M-215175,Tupaia,Tupaia,sp.,
618,AMNH,AMNH,M,Mammals,207001,M-207001,Cynocephalus,Cynocephalus,volans,volans
644,MCZ,MCZ,,Mamm,17684,17684,Gorilla,Gorilla,gorilla,gorilla
645,MCZ,MCZ,,Mamm,20038,20038,Gorilla,Gorilla,gorilla,gorilla
646,MCZ,MCZ,,Mamm,29048,29048,Gorilla,Gorilla,gorilla,gorilla
647,MCZ,MCZ,,Mamm,37362,37362,Pongo,Pongo,pygmaeus,pygmaeus
648,MCZ,MCZ,,Mamm,37365,37365,Pongo,Pongo,pygmaeus,pygmaeus
657,AMNH,AMNH,,Mammals,246510,M-246510,Mastecembelus,Carollia,brachyrhinus,brevicauda
658,AMNH,AMNH,,Mammals,255225,M-255225,Mastacembelus,Sigmodon,simbi,hispidus
660,AMNH,AMNH,,Mammals,250233,M-250233,Mastacembelus,Podomys,crassus,floridanus
661,AMNH,AMNH,,Mammals,241590,M-241590,Lamprologus,Rattus,tigripictilis,exulans
662,AMNH,AMNH,,Mammals,255098,M-255098,Mastecembelus,Peromyscus,brichardi,polionotus
677,MCZ,MCZ,,Mamm,37328,37328,Nasalis,Nasalis,larvatus,larvatus
679,MCZ,MCZ,,Mamm,41557,41557,Nasalis,Nasalis,larvatus,larvatus
680,AMNH,AMNH,M,Mammals,167343,M-167343,Pan,Pan,troglodytes,troglodytes
681,AMNH,AMNH,M,Mammals,89354,M-89354,Pan,Pan,troglodytes,troglodytes
682,AMNH,AMNH,M,Mammals,89426,M-89426,Pan,Pan,troglodytes,troglodytes
688,MCZ,MCZ,,Mamm,37363,37363,Pongo,Pongo,pygmaeus,pygmaeus
689,AMNH,AMNH,M,Mammals,201008,M-201008,Theropithecus,Theropithecus,gelada,gelada
690,AMNH,AMNH,M,Mammals,52303,M-52303,Procolobus,Procolobus,badius,badius
691,AMNH,AMNH,M,Mammals,87255,M-87255,Pygathrix,Pygathrix,nemaeus,nemaeus
692,AMNH,AMNH,M,Mammals,80774,M-80774,Papio,Papio,ursinus,ursinus
693,AMNH,AMNH,M,Mammals,34709,M-34709,Erythrocebus,Erythrocebus,patas,patas
694,AMNH,AMNH,M,Mammals,52603,M-52603,Lophocebus,Lophocebus,albigena,albigena
695,AMNH,AMNH,M,Mammals,80787,M-80787,Chlorocebus,Chlorocebus,cynosuros,cynosuros
696,AMNH,AMNH,M,Mammals,27711,M-27711,Colobus,Colobus,guereza,guereza
711,AMNH,AMNH,M,Mammals,112977,M-112977,Trachypithecus,Presbytis,obscurus,obscurus
712,MCZ,MCZ,,Mamm,25626,25626,Cercocebus,Cercocebus,torquatus,torquatus
713,MCZ,MCZ,,Mamm,25630,25630,Cercocebus,Cercocebus,torquatus,torquatus
715,MCZ,MCZ,,Mamm,62639,62639,Cercocebus,Cercocebus,torquatus,torquatus
747,UF,UF,,Fish,133653,133653,Notemigonus,Notemigonus,crysoleucas,crysoleucas
748,UF,UF,,Fish,99345,99345,Oncorhynchus,Oncorhynchus,mykiss,mykiss
753,USNM,USNM,V,Paleobiology,17994,V17994,Smilodectes,Smilodectes,gracilis,gracilis
754,AMNH,AMNH,M,Mammals,86856,M-86856,Allenopithecus,Allenopithecus,nigroviridis,nigroviridis
760,USNM,USNM,V,Paleobiology,21864,V21864,Notharctus,Notharctus,tenebrosus,tenebrosus
768,UF,UF,,UF,330179,330179,Teilhardina,Teilhardina,brandti,brandti
769,USNM,USNM,V,Paleobiology,17996,V17996,Smilodectes,Smilodectes,gracilis,gracilis
770,UF,UF,,UF,328416,328416,Teilhardina,Teilhardina,brandti,brandti
771,UF,UF,,UF,325931,325931,Cantius,Cantius,torresi,torresi
773,UF,UF,,UF,328415,328415,Cantius,Cantius,ralstoni,ralstoni
774,UF,UF,,UF,328417,328417,Cantius,Cantius,ralstoni,ralstoni
777,MCZ,MCZ,,Mamm,32625,32625,Cercocebus,Cercocebus,torquatus,torquatus
778,MCZ,MCZ,,Mamm,32624,32624,Cercocebus,Cercocebus,torquatus,torquatus
779,MCZ,MCZ,,Mamm,23195,23195,Cercocebus,Cercocebus,sp.,
780,MCZ,MCZ,,Mamm,19982,19982,Cercocebus,Cercocebus,torquatus,torquatus
781,MCZ,MCZ,,Mamm,19184,19184,Cercocebus,Cercocebus,torquatus,torquatus
782,MCZ,MCZ,,Mamm,18612,18612,Cercocebus,Cercocebus,torquatus,torquatus
783,MCZ,MCZ,,Mamm,21155,21155,Cercocebus,Cercocebus,sp.,
784,MCZ,MCZ,,Mamm,39402,39402,Cercocebus,Cercocebus,albigena,albigena
785,MCZ,MCZ,,Mamm,39396,39396,Cercocebus,Cercocebus,albigena,albigena
786,MCZ,MCZ,,Mamm,39395,39395,Cercocebus,Cercocebus,albigena,albigena
787,MCZ,MCZ,,Mamm,39388,39388,Cercocebus,Cercocebus,albigena,albigena
788,MCZ,MCZ,,Mamm,23194,23194,Cercocebus,Cercocebus,albigena,albigena
789,MCZ,MCZ,,Mamm,22737,22737,Cercocebus,Cercocebus,albigena,albigena
790,MCZ,MCZ,,Mamm,18614,18614,Cercocebus,Cercocebus,albigena,albigena
793,MCZ,MCZ,,Mamm,6209,6209,Cercocebus,Cercocebus,albigena,albigena
794,MCZ,MCZ,,Mamm,14725,14725,Cercocebus,Cercocebus,albigena,albigena
796,MCZ,MCZ,,Mamm,16354,16354,Eulemur,Lemur,fulvus,fulvus
797,MCZ,MCZ,,Mamm,16356,16356,Eulemur,Lemur,fulvus,fulvus
798,MCZ,MCZ,,Mamm,16370,16370,Eulemur,Lemur,fulvus,fulvus
799,MCZ,MCZ,,Mamm,16393,16393,Eulemur,Lemur,fulvus,fulvus
800,MCZ,MCZ,,Mamm,44886,44886,Eulemur,Lemur,fulvus,fulvus
801,MCZ,MCZ,,Mamm,44887,44887,Eulemur,Lemur,fulvus,fulvus
802,MCZ,MCZ,,Mamm,44889,44889,Eulemur,Lemur,fulvus,fulvus
803,MCZ,MCZ,,Mamm,44892,44892,Eulemur,Lemur,fulvus,fulvus
804,MCZ,MCZ,,Mamm,44893,44893,Eulemur,Lemur,fulvus,fulvus
805,MCZ,MCZ,,Mamm,44895,44895,Eulemur,Lemur,fulvus,fulvus
806,MCZ,MCZ,,Mamm,44896,44896,Eulemur,Lemur,fulvus,fulvus
807,MCZ,MCZ,,Mamm,16075,16075,Galago,Galago,senegalensis,senegalensis
808,MCZ,MCZ,,Mamm,31723,31723,Galago,Galago,senegalensis,senegalensis
809,MCZ,MCZ,,Mamm,31724,31724,Galago,Galago,senegalensis,senegalensis
810,MCZ,MCZ,,Mamm,33908,33908,Galago,Galago,senegalensis,senegalensis
818,MCZ,MCZ,,Mamm,34381,34381,Galago,Galago,senegalensis,senegalensis
819,MCZ,MCZ,,Mamm,34917,34917,Galago,Galago,senegalensis,senegalensis
820,MCZ,MCZ,,Mamm,38875,38875,Galago,Galago,senegalensis,senegalensis
821,MCZ,MCZ,,Mamm,38912,38912,Galago,Galago,senegalensis,senegalensis
822,MCZ,MCZ,,Mamm,38915,38915,Galago,Galago,senegalensis,senegalensis
823,MCZ,MCZ,,Mamm,44132,44132,Galago,Galago,senegalensis,senegalensis
824,MCZ,MCZ,,Mamm,44134,44134,Galago,Galago,senegalensis,senegalensis
829,MCZ,MCZ,,Mamm,6291,6291,Hapalemur,Hapalemur,griseus,griseus
830,MCZ,MCZ,,Mamm,37808,37808,Hapalemur,Hapalemur,griseus,griseus
831,MCZ,MCZ,,Mamm,44911,44911,Hapalemur,Hapalemur,griseus,griseus
832,MCZ,MCZ,,Mamm,44913,44913,Hapalemur,Hapalemur,griseus,griseus
833,MCZ,MCZ,,Mamm,44918,44918,Hapalemur,Hapalemur,griseus,griseus
834,MCZ,MCZ,,Mamm,44921,44921,Hapalemur,Hapalemur,griseus,griseus
835,MCZ,MCZ,,Mamm,44922,44922,Hapalemur,Hapalemur,griseus,griseus
836,MCZ,MCZ,,Mamm,44923,44923,Hapalemur,Hapalemur,griseus,griseus
837,MCZ,MCZ,,Mamm,8039,8039,Avahi,Avahi,laniger,laniger
838,MCZ,MCZ,,Mamm,44878,44878,Avahi,Avahi,laniger,laniger
839,MCZ,MCZ,,Mamm,44879,44879,Avahi,Avahi,laniger,laniger
841,MCZ,MCZ,BOM,Mamm,5118,5118,Nycticebus,Suncus,coucang,murinus
842,MCZ,MCZ,,Mamm,27869,27869,Nycticebus,Nycticebus,coucang,coucang
843,MCZ,MCZ,,Mamm,36035,36035,Nycticebus,Nycticebus,pygmaeus,pygmaeus
844,MCZ,MCZ,,Mamm,36040,36040,Nycticebus,Nycticebus,coucang,coucang
845,MCZ,MCZ,,Mamm,36116,36116,Nycticebus,Nycticebus,coucang,coucang
846,MCZ,MCZ,,Mamm,37795,37795,Nycticebus,Nycticebus,coucang,coucang
847,MCZ,MCZ,,Mamm,8041,8041,Propithecus,Propithecus,verreauxi,verreauxi
848,MCZ,MCZ,,Mamm,16375,16375,Propithecus,Propithecus,verreauxi,verreauxi
849,MCZ,MCZ,,Mamm,18631,18631,Propithecus,Propithecus,verreauxi,verreauxi
850,MCZ,MCZ,,Mamm,44854,44854,Propithecus,Propithecus,verreauxi,diadema
851,MCZ,MCZ,,Mamm,44856,44856,Propithecus,Propithecus,verreauxi,verreauxi
852,MCZ,MCZ,,Mamm,16382,16382,Varecia,Varecia,variegata,variegata
853,MCZ,MCZ,,Mamm,8044,8044,Eulemur,Lemur,fulvus,fulvus
854,MCZ,MCZ,,Mamm,44905,44905,Varecia,Varecia,variegata,variegata
855,MCZ,MCZ,,Mamm,32503,32503,Avahi,Avahi,laniger,laniger
856,MCZ,MCZ,,Mamm,44877,44877,Avahi,Avahi,laniger,laniger
857,MCZ,MCZ,,Mamm,22736,22736,Cercocebus,Cercocebus,albigena,albigena
858,MCZ,MCZ,,Mamm,36041,36041,Nycticebus,Nycticebus,coucang,coucang
859,MCZ,MCZ,,Mamm,44906,44906,Varecia,Varecia,variegata,variegata
860,MCZ,MCZ,,Mamm,44907,44907,Varecia,Varecia,variegata,variegata
861,MCZ,MCZ,,Mamm,44909,44909,Varecia,Varecia,variegata,variegata
862,MCZ,MCZ,,Mamm,58139,58139,Varecia,Varecia,variegata,variegata
863,MCZ,MCZ,,Mamm,59274,59274,Varecia,Varecia,variegata,variegata
864,MCZ,MCZ,,Mamm,59277,59277,Varecia,Varecia,variegata,variegata
876,USNM,USNM,V,Paleobiology,23277,V23277,Notharctus,Notharctus,tenebrosus,tenebrosus
877,USNM,USNM,V,Paleobiology,23278,V23278,Notharctus,Notharctus,tenebrosus,tenebrosus
879,MCZ,MCZ,,Mamm,14657,14657,Euoticus,Euoticus,elegantulus,elegantulus
880,MCZ,MCZ,,Mamm,14658,14658,Euoticus,Euoticus,elegantulus,elegantulus
881,MCZ,MCZ,,Mamm,17590,17590,Euoticus,Euoticus,elegantulus,elegantulus
882,MCZ,MCZ,,Mamm,17591,17591,Euoticus,Euoticus,elegantulus,elegantulus
883,MCZ,MCZ,,Mamm,17592,17592,Euoticus,Euoticus,elegantulus,elegantulus
884,MCZ,MCZ,,Mamm,17593,17593,Euoticus,Euoticus,elegantulus,elegantulus
885,MCZ,MCZ,,Mamm,18608,18608,Euoticus,Euoticus,elegantulus,elegantulus
886,MCZ,MCZ,,Mamm,18609,18609,Euoticus,Euoticus,elegantulus,elegantulus
887,MCZ,MCZ,,Mamm,46143,46143,Euoticus,Euoticus,elegantulus,inustus
888,MCZ,MCZ,,Mamm,14659,14659,Galago,Galago,alleni,alleni
889,MCZ,MCZ,,Mamm,17589,17589,Galago,Galago,alleni,alleni
890,MCZ,MCZ,,Mamm,19969,19969,Galago,Galago,alleni,alleni
891,MCZ,MCZ,,Mamm,64170,64170,Galago,Galago,alleni,alleni
892,MCZ,MCZ,,Mamm,8043,8043,Lemur,Lemur,catta,catta
893,MCZ,MCZ,BOM,Mamm,8473,8473,Lemur,Microtus,catta,oregoni
894,MCZ,MCZ,,Mamm,16391,16391,Lemur,Lemur,catta,catta
895,MCZ,MCZ,,Mamm,16392,16392,Lemur,Lemur,catta,catta
896,MCZ,MCZ,,Mamm,44903,44903,Lemur,Lemur,catta,catta
897,MCZ,MCZ,,Mamm,44904,44904,Lemur,Lemur,catta,catta
899,MCZ,MCZ,,Mamm,44839,44839,Microcebus,Microcebus,murinus,murinus
900,MCZ,MCZ,,Mamm,44840,44840,Microcebus,Microcebus,murinus,murinus
901,MCZ,MCZ,,Mamm,44842,44842,Microcebus,Microcebus,murinus,murinus
902,MCZ,MCZ,,Mamm,44843,44843,Microcebus,Microcebus,murinus,murinus
903,MCZ,MCZ,,Mamm,44847,44847,Microcebus,Microcebus,murinus,murinus
904,MCZ,MCZ,,Mamm,45125,45125,Microcebus,Microcebus,murinus,murinus
905,MCZ,MCZ,,Mamm,25812,25812,Alouatta,Alouatta,caraya,caraya
906,MCZ,MCZ,,Mamm,28095,28095,Alouatta,Alouatta,caraya,caraya
907,MCZ,MCZ,,Mamm,28096,28096,Alouatta,Alouatta,caraya,caraya
908,MCZ,MCZ,,Mamm,28654,28654,Alouatta,Alouatta,caraya,caraya
909,MCZ,MCZ,,Mamm,28655,28655,Alouatta,Alouatta,caraya,caraya
910,MCZ,MCZ,,Mamm,28713,28713,Alouatta,Alouatta,caraya,caraya
912,MCZ,MCZ,BOM,Mamm,5324,5324,Alouatta,Callorhinus,palliata,ursinus
913,MCZ,MCZ,BOM,Mamm,5325,5325,Alouatta,Callorhinus,palliata,ursinus
915,MCZ,MCZ,BOM,Mamm,5328,5328,Alouatta,Scotophilus,palliata,kuhlii
916,MCZ,MCZ,BOM,Mamm,5329,5329,Alouatta,Scotophilus,palliata,kuhlii
917,MCZ,MCZ,BOM,Mamm,5331,5331,Alouatta,Scotophilus,palliata,kuhlii
918,MCZ,MCZ,BOM,Mamm,6001,6001,Alouatta,Myotis,palliata,sodalis
919,MCZ,MCZ,BOM,Mamm,8471,8471,Alouatta,Dipodomys,palliata,merriami
920,MCZ,MCZ,,Mamm,27785,27785,Alouatta,Alouatta,palliata,palliata
921,MCZ,MCZ,,Mamm,29609,29609,Alouatta,Alouatta,palliata,palliata
922,MCZ,MCZ,,Mamm,29611,29611,Alouatta,Alouatta,palliata,palliata
923,MCZ,MCZ,BOM,Mamm,5071,5071,Aotus,Bos,trivirgatus,indicus
924,MCZ,MCZ,BOM,Mamm,8472,8472,Aotus,Dipodomys,trivirgatus,merriami
925,MCZ,MCZ,,Mamm,19801,19801,Aotus,Aotus,trivirgatus,trivirgatus
926,MCZ,MCZ,,Mamm,19802,19802,Aotus,Aotus,trivirgatus,trivirgatus
927,MCZ,MCZ,,Mamm,19805,19805,Aotus,Aotus,trivirgatus,trivirgatus
928,MCZ,MCZ,,Mamm,20099,20099,Aotus,Aotus,trivirgatus,trivirgatus
929,MCZ,MCZ,,Mamm,27214,27214,Aotus,Aotus,trivirgatus,trivirgatus
930,MCZ,MCZ,,Mamm,30562,30562,Aotus,Aotus,trivirgatus,trivirgatus
931,MCZ,MCZ,,Mamm,39571,39571,Aotus,Aotus,trivirgatus,trivirgatus
932,MCZ,MCZ,,Mamm,52608,52608,Aotus,Aotus,trivirgatus,trivirgatus
933,MCZ,MCZ,BANGS,Mamm,8042,8042,Aotus,Propithecus,trivirgatus,diadema
934,MCZ,MCZ,BANGS,Mamm,8043,8043,Aotus,Lemur,trivirgatus,catta
935,MCZ,MCZ,BOM,Mamm,5336,5336,Ateles,Scotophilus,geoffroyi,kuhlii
936,MCZ,MCZ,BOM,Mamm,5338,5338,Ateles,Scoteinus,geoffroyi,pallidus
937,MCZ,MCZ,BOM,Mamm,5340,5340,Ateles,Scoteinus,geoffroyi,pallidus
938,MCZ,MCZ,BOM,Mamm,5345,5345,Ateles,Scoteinus,geoffroyi,pallidus
939,MCZ,MCZ,BOM,Mamm,5346,5346,Ateles,Scoteinus,geoffroyi,pallidus
940,MCZ,MCZ,BOM,Mamm,5348,5348,Ateles,Scoteinus,geoffroyi,pallidus
941,MCZ,MCZ,BOM,Mamm,5349,5349,Ateles,Scoteinus,geoffroyi,pallidus
942,MCZ,MCZ,BOM,Mamm,5350,5350,Ateles,Scoteinus,geoffroyi,pallidus
943,MCZ,MCZ,BOM,Mamm,5351,5351,Ateles,Scoteinus,geoffroyi,pallidus
944,MCZ,MCZ,BOM,Mamm,5352,5352,Ateles,Scoteinus,geoffroyi,pallidus
945,MCZ,MCZ,BOM,Mamm,5353,5353,Ateles,Scoteinus,geoffroyi,pallidus
946,MCZ,MCZ,BOM,Mamm,5354,5354,Ateles,Scoteinus,geoffroyi,pallidus
947,MCZ,MCZ,,Mamm,24080,24080,Colobus,Colobus,badius,badius
948,MCZ,MCZ,,Mamm,24775,24775,Colobus,Colobus,badius,badius
949,MCZ,MCZ,,Mamm,24793,24793,Colobus,Colobus,badius,badius
950,MCZ,MCZ,,Mamm,25627,25627,Colobus,Colobus,badius,badius
951,MCZ,MCZ,,Mamm,25631,25631,Colobus,Colobus,badius,badius
952,MCZ,MCZ,,Mamm,25810,25810,Colobus,Colobus,badius,badius
953,MCZ,MCZ,,Mamm,26552,26552,Colobus,Colobus,badius,badius
954,MCZ,MCZ,,Mamm,26553,26553,Colobus,Colobus,badius,badius
955,MCZ,MCZ,,Mamm,27108,27108,Colobus,Colobus,badius,badius
956,MCZ,MCZ,,Mamm,31939,31939,Colobus,Colobus,badius,badius
957,MCZ,MCZ,,Mamm,38083,38083,Colobus,Colobus,badius,badius
958,MCZ,MCZ,,Mamm,21147,21147,Colobus,Colobus,polykomos,polykomos
959,MCZ,MCZ,,Mamm,21151,21151,Colobus,Colobus,polykomos,polykomos
960,MCZ,MCZ,,Mamm,21153,21153,Colobus,Colobus,polykomos,polykomos
961,MCZ,MCZ,,Mamm,22356,22356,Colobus,Colobus,polykomos,polykomos
962,MCZ,MCZ,,Mamm,22358,22358,Colobus,Colobus,polykomos,polykomos
963,MCZ,MCZ,,Mamm,22624,22624,Colobus,Colobus,polykomos,polykomos
964,MCZ,MCZ,,Mamm,22626,22626,Colobus,Colobus,polykomos,polykomos
965,MCZ,MCZ,,Mamm,22629,22629,Colobus,Colobus,polykomos,polykomos
966,MCZ,MCZ,,Mamm,22850,22850,Colobus,Colobus,polykomos,caudatus
967,MCZ,MCZ,,Mamm,29794,29794,Colobus,Colobus,polykomos,polykomos
968,MCZ,MCZ,,Mamm,46368,46368,Colobus,Colobus,polykomos,polykomos
969,MCZ,MCZ,,Mamm,47007,47007,Colobus,Colobus,polykomos,polykomos
970,MCZ,MCZ,BOM,Mamm,5355,5355,Ateles,Scoteinus,geoffroyi,pallidus
971,MCZ,MCZ,,Mamm,10138,10138,Ateles,Ateles,geoffroyi,geoffroyi
972,MCZ,MCZ,,Mamm,29626,29626,Ateles,Ateles,geoffroyi,geoffroyi
973,MCZ,MCZ,,Mamm,29628,29628,Ateles,Ateles,geoffroyi,geoffroyi
974,MCZ,MCZ,,Mamm,29658,29658,Ateles,Ateles,geoffroyi,geoffroyi
975,MCZ,MCZ,,Mamm,34322,34322,Ateles,Ateles,geoffroyi,geoffroyi
976,MCZ,MCZ,,Mamm,37280,37280,Erythrocebus,Erythrocebus,patas,patas
977,MCZ,MCZ,,Mamm,47015,47015,Erythrocebus,Erythrocebus,patas,patas
978,MCZ,MCZ,,Mamm,47016,47016,Erythrocebus,Erythrocebus,patas,patas
979,MCZ,MCZ,,Mamm,47017,47017,Erythrocebus,Erythrocebus,patas,patas
980,MCZ,MCZ,,Mamm,47018,47018,Erythrocebus,Erythrocebus,patas,patas
981,MCZ,MCZ,,Mamm,7088,7088,Cercopithecus,Cercopithecus,mitis,mitis
982,MCZ,MCZ,,Mamm,22734,22734,Cercopithecus,Cercopithecus,mitis,mitis
983,MCZ,MCZ,,Mamm,25022,25022,Cercopithecus,Cercopithecus,mitis,mitis
984,MCZ,MCZ,,Mamm,26832,26832,Cercopithecus,Cercopithecus,mitis,mitis
985,MCZ,MCZ,,Mamm,31986,31986,Cercopithecus,Cercopithecus,mitis,mitis
986,MCZ,MCZ,,Mamm,32003,32003,Cercopithecus,Cercopithecus,mitis,mitis
987,MCZ,MCZ,,Mamm,39375,39375,Cercopithecus,Cercopithecus,mitis,mitis
988,MCZ,MCZ,,Mamm,39389,39389,Cercopithecus,Cercopithecus,mitis,mitis
989,MCZ,MCZ,,Mamm,39390,39390,Cercopithecus,Cercopithecus,mitis,mitis
990,MCZ,MCZ,,Mamm,44264,44264,Cercopithecus,Cercopithecus,mitis,mitis
991,MCZ,MCZ,,Mamm,44268,44268,Cercopithecus,Cercopithecus,mitis,mitis
992,MCZ,MCZ,,Mamm,44274,44274,Cercopithecus,Cercopithecus,mitis,mitis
993,MCZ,MCZ,,Mamm,14750,14750,Gorilla,Gorilla,gorilla,gorilla
994,MCZ,MCZ,,Mamm,20089,20089,Gorilla,Gorilla,gorilla,gorilla
995,MCZ,MCZ,,Mamm,26850,26850,Gorilla,Gorilla,gorilla,gorilla
997,MCZ,MCZ,,Mamm,37264,37264,Gorilla,Gorilla,gorilla,gorilla
998,MCZ,MCZ,,Mamm,37625,37625,Gorilla,Canis,gorilla,latrans
999,MCZ,MCZ,,Mamm,37266,37266,Gorilla,Gorilla,gorilla,gorilla
1000,MCZ,MCZ,,Mamm,38326,38326,Gorilla,Gorilla,gorilla,gorilla
1001,MCZ,MCZ,,Mamm,46325,46325,Gorilla,Gorilla,gorilla,gorilla
1002,MCZ,MCZ,,Mamm,49006,49006,Gorilla,Gorilla,gorilla,gorilla
1004,MCZ,MCZ,,Mamm,41411,41411,Hylobates,Hylobates,lar,lar
1005,MCZ,MCZ,,Mamm,41412,41412,Hylobates,Hylobates,lar,lar
1006,MCZ,MCZ,,Mamm,41414,41414,Hylobates,Hylobates,lar,lar
1007,MCZ,MCZ,,Mamm,41416,41416,Hylobates,Hylobates,lar,lar
1008,MCZ,MCZ,,Mamm,41418,41418,Hylobates,Hylobates,lar,lar
1009,MCZ,MCZ,,Mamm,41421,41421,Hylobates,Hylobates,lar,lar
1012,AMNH,AMNH,M,Mammals,211482,M-211482,Aotus,Aotus,infulatus,azarae
1013,AMNH,AMNH,M,Mammals,201647,M-201647,Aotus,Aotus,trivirgatus,trivirgatus
1014,AMNH,AMNH,M,Mammals,215056,M-215056,Aotus,Aotus,trivirgatus,azarae
1015,AMNH,AMNH,M,Mammals,211513,M-211513,Alouatta,Alouatta,caraya,caraya
1016,AMNH,AMNH,M,Mammals,211585,M-211585,Alouatta,Alouatta,caraya,caraya
1017,MCZ,MCZ,,Mamm,41424,41424,Hylobates,Hylobates,lar,lar
1020,MCZ,MCZ,,Mamm,41449,41449,Hylobates,Hylobates,lar,lar
1021,MCZ,MCZ,,Mamm,41436,41436,Hylobates,Hylobates,lar,lar
1022,MCZ,MCZ,,Mamm,41452,41452,Hylobates,Hylobates,lar,lar
1023,MCZ,MCZ,,Mamm,41454,41454,Hylobates,Hylobates,lar,lar
1024,MCZ,MCZ,,Mamm,41455,41455,Hylobates,Hylobates,lar,lar
1025,MCZ,MCZ,,Mamm,41457,41457,Hylobates,Hylobates,lar,lar
1026,MCZ,MCZ,,Mamm,41458,41458,Hylobates,Hylobates,lar,lar
1027,MCZ,MCZ,,Mamm,41460,41460,Hylobates,Hylobates,lar,lar
1028,MCZ,MCZ,,Mamm,41463,41463,Hylobates,Hylobates,lar,lar
1029,MCZ,MCZ,,Mamm,41469,41469,Hylobates,Hylobates,lar,lar
1030,MCZ,MCZ,,Mamm,41493,41493,Hylobates,Hylobates,lar,lar
1031,MCZ,MCZ,BOM,Mamm,8461,8461,Macaca,Microtus,fascicularis,dutcheri
1032,MCZ,MCZ,,Mamm,12758,12758,Macaca,Macaca,fascicularis,fascicularis
1033,MCZ,MCZ,,Mamm,22277,22277,Macaca,Macaca,fascicularis,fascicularis
1034,MCZ,MCZ,,Mamm,23812,23812,Macaca,Macaca,fascicularis,fascicularis
