media_file_id,media_file_derived_from,num_media_files_derived_from_this,media_group_id,media_group_derived_from,num_media_groups_derived_from_this,specimen_id,specimen_institution_code,specimen_collection_code,specimen_catalog_number,specimen_genus,specimen_species,total_downloads,dl_intended_use_School,dl_intended_use_School_K_6,dl_intended_use_School_7_12,dl_intended_use_School_College_Post_Secondary,dl_intended_use_School_Graduate_school,dl_intended_use_Education,dl_intended_use_Education_K_6,dl_intended_use_Education_7_12,dl_intended_use_Education_College_Post_Secondary,dl_intended_use_Educaton_general,dl_intended_use_Education_museums_public_outreach,dl_intended_use_Personal_interest,dl_intended_use_Research,dl_intended_use_Commercial,dl_intended_use_Art,dl_intended_use_other,dl_intended_use_3d_print,total_download_users,u_affiliation_Student,u_affiliation_Student:_K-6,u_affiliation_Student:7-12,u_affiliation_Student:_College/Post-Secondary,u_affiliation_Student:_Graduate,u_affiliation_Faculty,u_affiliation_Faculty:_K-6,u_affiliation_Faculty:7-12,u_affiliation_Faculty_College/Post-Secondary,u_affiliation_Staff:_College/Post-Secondary,u_affiliation_General_Educator,u_affiliation_Museum,u_affiliation_Museum_Curator,u_affiliation_Museum_Staff,u_affiliation_Librarian,u_affiliation_IT,u_affiliation_Private_Individual,u_affiliation_Researcher,u_affiliation_Private_Industry,u_affiliation_Artist,u_affiliation_Government,u_affiliation_other
35368,,0,18669,,0,8682,uf,herp,158620,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18670,,0,8683,uf,herp,162964,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35369,,0,18670,,0,8683,uf,herp,162964,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18671,,0,8684,uf,herp,162966,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35371,,0,18671,,0,8684,uf,herp,162966,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18672,,0,8685,uf,herp,175988,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35373,,0,18672,,0,8685,uf,herp,175988,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,9512,,0,3899,UF,H,66557,Hyla,femoralis,33,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,0,4,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,
13145,,0,9512,,0,3899,UF,H,66557,Hyla,femoralis,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,
13146,,0,9512,,0,3899,UF,H,66557,Hyla,femoralis,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,
20329,,0,9512,,0,3899,UF,H,66557,Hyla,femoralis,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,20179,,0,9653,uf,herp,72880,Uroplatus,fimbriatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38136,38134,0,20179,,0,9653,uf,herp,72880,Uroplatus,fimbriatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38134,,1,20179,,0,9653,uf,herp,72880,Uroplatus,fimbriatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,22349,,0,10798,uf,herp,61899,Graptemys,sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43521,,0,22349,,0,10798,uf,herp,61899,Graptemys,sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,21289,,0,5582,UF,H,92093,Pyxicephalus,adspersus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
40443,,0,21289,,0,5582,UF,H,92093,Pyxicephalus,adspersus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,20180,,0,9325,uf,herp,92871,Cynops,pyrrhogaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38137,,0,20180,,0,9325,uf,herp,92871,Cynops,pyrrhogaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,11002,,0,4523,UF,H,87030,Dasypeltis,scabra,37,6,0,0,0,6,6,0,0,6,0,0,8,12,0,7,learning how to work with CT scans of snake vertebrae; learning how to work with CT scans of snake vertebrae; learning how to work with CT scans of snake vertebrae; learning how to work with CT scans of snake vertebrae,11,11,6,0,0,0,6,1,0,0,1,0,0,1,1,0,0,0,2,3,0,3,0,
16740,,0,11002,,0,4523,UF,H,87030,Dasypeltis,scabra,10,1,0,0,0,1,1,0,0,1,0,0,4,3,0,3,learning how to work with CT scans of snake vertebrae,2,9,5,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,2,1,0,3,0,
16741,,0,11002,,0,4523,UF,H,87030,Dasypeltis,scabra,10,2,0,0,0,2,2,0,0,2,0,0,2,3,0,2,learning how to work with CT scans of snake vertebrae,4,9,4,0,0,0,4,1,0,0,1,0,0,1,1,0,0,0,2,2,0,3,0,
16742,,0,11002,,0,4523,UF,H,87030,Dasypeltis,scabra,9,2,0,0,0,2,1,0,0,1,0,0,1,3,0,2,learning how to work with CT scans of snake vertebrae,3,9,4,0,0,0,4,1,0,0,1,0,0,1,1,0,0,0,2,2,0,3,0,
16759,,0,11002,,0,4523,UF,H,87030,Dasypeltis,scabra,8,1,0,0,0,1,2,0,0,2,0,0,1,3,0,0,learning how to work with CT scans of snake vertebrae,2,8,6,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,1,2,0,1,0,
,,,19195,,0,9163,uf,herp,84517,Notophthalmus,viridescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36288,,0,19195,,0,9163,uf,herp,84517,Notophthalmus,viridescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36287,,0,19195,,0,9163,uf,herp,84517,Notophthalmus,viridescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,16636,,0,7241,uf,herp,78648,Calumma,parsonii,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
30934,,0,16636,,0,7241,uf,herp,78648,Calumma,parsonii,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
,,,18174,,0,7472,uf,herp,9283-6,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34471,,0,18174,,0,7472,uf,herp,9283-6,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,16639,,0,7251,uf,herp,78649,Calumma,parsonii,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,
30937,,0,16639,,0,7251,uf,herp,78649,Calumma,parsonii,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,
,,,18176,,0,8406,uf,herp,138218,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34472,,0,18176,,0,8406,uf,herp,138218,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18180,,0,8407,uf,herp,158564,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34475,,0,18180,,0,8407,uf,herp,158564,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18181,,0,6107,UF,H,8917,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34476,,0,18181,,0,6107,UF,H,8917,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,20230,,0,9665,uf,herp,64720,Conraua,goliath,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38313,,0,20230,,0,9665,uf,herp,64720,Conraua,goliath,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38314,,0,20230,,0,9665,uf,herp,64720,Conraua,goliath,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,19501,,0,9207,uf,herp,13986,Cerastes,cerastes,4,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,,0,3,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36976,36975,0,19501,,0,9207,uf,herp,13986,Cerastes,cerastes,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36975,,1,19501,,0,9207,uf,herp,13986,Cerastes,cerastes,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,20753,,0,9994,uf,herp,41558,Amblyrhynchus,cristatus,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
39536,39479,0,20753,,0,9994,uf,herp,41558,Amblyrhynchus,cristatus,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,,2,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,
39479,,1,20753,,0,9994,uf,herp,41558,Amblyrhynchus,cristatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,19218,,0,9160,uf,herp,172966,Bolitoglossa,franklini,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36342,,0,19218,,0,9160,uf,herp,172966,Bolitoglossa,franklini,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36343,,0,19218,,0,9160,uf,herp,172966,Bolitoglossa,franklini,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,22318,,0,10776,uf,herp,92078,Mertensophryne,lonnbergi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43487,,0,22318,,0,10776,uf,herp,92078,Mertensophryne,lonnbergi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,20178,,0,9653,uf,herp,72880,Uroplatus,fimbriatus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38133,,1,20178,,0,9653,uf,herp,72880,Uroplatus,fimbriatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
38135,38133,0,20178,,0,9653,uf,herp,72880,Uroplatus,fimbriatus,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,19104,,0,8912,UF,H,126290,Japalura,polygonata,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
36107,,1,19104,,0,8912,UF,H,126290,Japalura,polygonata,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36109,36107,0,19104,,0,8912,UF,H,126290,Japalura,polygonata,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
,,,19228,,0,10941,uf,herp,177072,Triturus,cristatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36366,,0,19228,,0,10941,uf,herp,177072,Triturus,cristatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36367,,0,19228,,0,10941,uf,herp,177072,Triturus,cristatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18650,,0,8667,uf,herp,158597,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35355,,0,18650,,0,8667,uf,herp,158597,Hemidactylus,turcicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,8991,,0,3559,UF,H,137287,Anotheca,spinosa,39,0,0,0,0,0,6,0,0,3,3,0,0,6,1,0,Interspectral; Interspectral; Interspectral,0,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,
11850,,0,8991,,0,3559,UF,H,137287,Anotheca,spinosa,3,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,Interspectral,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,
11876,,0,8991,,0,3559,UF,H,137287,Anotheca,spinosa,4,0,0,0,0,0,2,0,0,1,1,0,0,2,0,0,Interspectral,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,
11926,,0,8991,,0,3559,UF,H,137287,Anotheca,spinosa,32,0,0,0,0,0,2,0,0,1,1,0,0,3,1,0,Interspectral,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,
,,,20849,,0,10037,uf,herp,84822,Eunectes,murinus,4,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,,1,2,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,
39656,,0,20849,,0,10037,uf,herp,84822,Eunectes,murinus,4,0,0,0,0,0,2,0,0,1,0,1,0,1,0,0,,1,2,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,
,,,18992,,0,8866,UF,H,157664,Omoadiphas,aurula,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
35912,,0,18992,,0,8866,UF,H,157664,Omoadiphas,aurula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35913,,0,18992,,0,8866,UF,H,157664,Omoadiphas,aurula,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,18211,,0,8417,uf,herp,68372,Chaperina,fusca,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Interspectral,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
34533,,0,18211,,0,8417,uf,herp,68372,Chaperina,fusca,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Interspectral,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
,,,18212,,0,8418,uf,herp,53657,Hyopachus,variolosus,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34537,,0,18212,,0,8418,uf,herp,53657,Hyopachus,variolosus,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,18214,,0,8419,uf,herp,76683,Uperodon,systoma,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34541,,0,18214,,0,8419,uf,herp,76683,Uperodon,systoma,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,11048,,0,4538,UF,H,68008,Syncope,antenori,35,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,0,5,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,
16850,,0,11048,,0,4538,UF,H,68008,Syncope,antenori,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
16851,,0,11048,,0,4538,UF,H,68008,Syncope,antenori,32,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
,,,13097,,0,3478,UF,H,80664,Ascaphus,truei,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,Part of Interspectral project; Interspectral,0,5,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,
22469,,0,13097,,0,3478,UF,H,80664,Ascaphus,truei,8,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,Part of Interspectral project; Interspectral,0,5,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2,1,1,0,
,,,9514,,0,3901,UF,H,63656,Osteopilus,septentrionalis,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,0,3,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,
13149,,0,9514,,0,3901,UF,H,63656,Osteopilus,septentrionalis,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,0,3,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,2,0,0,0,
13150,,0,9514,,0,3901,UF,H,63656,Osteopilus,septentrionalis,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,2,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,
,,,22315,,0,10774,uf,herp,92081,Mertensophryne,taitana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43481,,0,22315,,0,10774,uf,herp,92081,Mertensophryne,taitana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,22317,,0,10775,uf,herp,92083,Mertensophryne,taitana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
43486,,0,22317,,0,10775,uf,herp,92083,Mertensophryne,taitana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,14126,,0,5641,UF,H,2900-10,Anolis,carolinensis,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
24828,,0,14126,,0,5641,UF,H,2900-10,Anolis,carolinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
24829,,0,14126,,0,5641,UF,H,2900-10,Anolis,carolinensis,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
24830,,0,14126,,0,5641,UF,H,2900-10,Anolis,carolinensis,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
,,,14127,,0,5642,UF,H,2900-13,Anolis,carolinensis,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
24832,,0,14127,,0,5642,UF,H,2900-13,Anolis,carolinensis,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
24831,,0,14127,,0,5642,UF,H,2900-13,Anolis,carolinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,,,9009,,0,3570,UF,H,123993,Siren,intermedia,18,2,0,0,0,2,6,0,0,3,3,0,5,5,0,1,Test of XROMM; Test of XROMM,5,8,3,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,3,0,1,0,
11936,,0,9009,,0,3570,UF,H,123993,Siren,intermedia,9,1,0,0,0,1,3,0,0,2,1,0,2,2,0,0,Test of XROMM,2,8,3,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,1,3,0,1,0,
11937,,0,9009,,0,3570,UF,H,123993,Siren,intermedia,7,1,0,0,0,1,3,0,0,1,2,0,2,2,0,0,,2,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,3,0,1,0,
25580,,0,9009,,0,3570,UF,H,123993,Siren,intermedia,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,Test of XROMM,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,
,,,20786,,0,9994,uf,herp,41558,Amblyrhynchus,cristatus,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
39537,,1,20786,,0,9994,uf,herp,41558,Amblyrhynchus,cristatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
39538,39537,0,20786,,0,9994,uf,herp,41558,Amblyrhynchus,cristatus,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
,,,13107,,0,3720,UF,H,37924,Pipa,parva,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,Interspectral,0,4,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,
22647,,0,13107,,0,3720,UF,H,37924,Pipa,parva,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,Interspectral,0,4,1,0,0,0,1,0,0,0,0,0,0,2,1,1,0,0,0,1,1,0,0,
,,,12084,,0,4743,UF,H,67444,Acris,crepitans,33,0,0,0,0,0,0,0,0,0,0,0,2,6,0,2,,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,
19568,,0,12084,,0,4743,UF,H,67444,Acris,crepitans,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
19563,,0,12084,,0,4743,UF,H,67444,Acris,crepitans,2,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
19564,,0,12084,,0,4743,UF,H,67444,Acris,crepitans,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
,,,18229,,0,8426,uf,herp,27887,Callixalus,pictus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
34562,,0,18229,,0,8426,uf,herp,27887,Callixalus,pictus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
