providerManagedID,derivedFromProviderManagedID,IDOfContainingCollection,derivedFromIDOfContainingCollection,dcterms:identifier,doi,media_group_title,locationCreated,captureDevice,dc:creator,ms:scanningTechnician,fundingAttribution,specimen_id,associatedSpecimenReference,coreid,specimen_institution_code,specimen_collection_code,specimen_catalog_number,specimen_genus,specimen_external_genus,specimen_species,media_group_views,specimen_views,total_downloads,research_downloads,non_research_downloads,dl_intended_use_School,dl_intended_use_School_K_6,dl_intended_use_School_7_12,dl_intended_use_School_College_Post_Secondary,dl_intended_use_School_Graduate_school,dl_intended_use_Education,dl_intended_use_Education_K_6,dl_intended_use_Education_7_12,dl_intended_use_Education_College_Post_Secondary,dl_intended_use_Educaton_general,dl_intended_use_Education_museums_public_outreach,dl_intended_use_Personal_interest,dl_intended_use_Research,dl_intended_use_Commercial,dl_intended_use_Art,dl_intended_use_other,dl_intended_use_3d_print,total_download_users,u_affiliation_Student,u_affiliation_Student:_K-6,u_affiliation_Student:7-12,u_affiliation_Student:_College/Post-Secondary,u_affiliation_Student:_Graduate,u_affiliation_Faculty,u_affiliation_Faculty:_K-6,u_affiliation_Faculty:7-12,u_affiliation_Faculty_College/Post-Secondary,u_affiliation_Staff:_College/Post-Secondary,u_affiliation_General_Educator,u_affiliation_Museum,u_affiliation_Museum_Curator,u_affiliation_Museum_Staff,u_affiliation_Librarian,u_affiliation_IT,u_affiliation_Private_Individual,u_affiliation_Researcher,u_affiliation_Private_Industry,u_affiliation_Artist,u_affiliation_Government,u_affiliation_other
35823,,18943,, ark:/87602/m4/M35823,,Zstack,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8827,f73f6928-2e24-4b00-8eed-7688031dcb4e,d26db676-0d3f-4154-8370-89c420cf9cef,uf,herp,117384,Bronchocela,Bronchocela,cristatella,47,103,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
35833,,18954,, ark:/87602/m4/M35833,,Skull STL,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8827,f73f6928-2e24-4b00-8eed-7688031dcb4e,d26db676-0d3f-4154-8370-89c420cf9cef,uf,herp,117384,Bronchocela,Bronchocela,cristatella,66,103,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,For testing our own custom designed tridimensional display,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,
35835,,18954,, ark:/87602/m4/M35835,,Zstack,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8827,f73f6928-2e24-4b00-8eed-7688031dcb4e,d26db676-0d3f-4154-8370-89c420cf9cef,uf,herp,117384,Bronchocela,Bronchocela,cristatella,66,103,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
35912,,18992,, ark:/87602/m4/M35912,,Whole body STL,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8866,01908a36-14c8-4215-ac36-8affbc3cd6ae,be6ba53f-b795-4d6c-a161-47d5c153e70d,UF,H,157664,Omoadiphas,Omoadiphas,aurula,70,118,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
35913,,18992,, ark:/87602/m4/M35913,,Zstack,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8866,01908a36-14c8-4215-ac36-8affbc3cd6ae,be6ba53f-b795-4d6c-a161-47d5c153e70d,UF,H,157664,Omoadiphas,Omoadiphas,aurula,70,118,1,1,2,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
35923,,19002,, ark:/87602/m4/M35923,,Skull STL,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8866,01908a36-14c8-4215-ac36-8affbc3cd6ae,be6ba53f-b795-4d6c-a161-47d5c153e70d,UF,H,157664,Omoadiphas,Omoadiphas,aurula,97,118,2,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,0,0,1,0,0,1,0,0,2,1,1,0,0,0,2,0,0,0,
35924,,19002,, ark:/87602/m4/M35924,,Zstack,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8866,01908a36-14c8-4215-ac36-8affbc3cd6ae,be6ba53f-b795-4d6c-a161-47d5c153e70d,UF,H,157664,Omoadiphas,Omoadiphas,aurula,97,118,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,
35978,,19044,, ark:/87602/m4/M35978,,Zstack,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8911,56562af2-0696-42c1-a324-c14fdde3e5ff,47ff92e2-f55d-4e12-971e-b642a0b29810,uf,herp,84151,Ceratophora,Ceratophora,stoddartii,60,85,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,
36006,,19061,, ark:/87602/m4/M36006,,Zstack,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8697,c8c7f144-5541-42dc-9528-a77c7da043f3,1cc3f795-2346-49b1-9d1d-8814f6cd9094,uf,herp,169028,Kinosternon,Kinosternon,integrum,72,92,3,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
36028,,19074,, ark:/87602/m4/M36028,,STL of Skeleton,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8929,de05acd1-d82b-4c19-beaf-41de659b11cf,http://n2t.net/ark:/65665/3f5fd893e-a65e-419d-9263-e8f6a345cce3,usnm,amphibians & reptiles,200455,Macrogenioglottus,Macrogenioglottus,alipioi,64,49,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36029,,19073,, ark:/87602/m4/M36029,,Zstack,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714, 1701932",8701,10be1bcf-253c-4f4d-adbb-b3cdb4ce4f51,bbeedb3e-b069-11e3-8cfe-90b11c41863e,ku,kuh,154421,Mannophryne,Mannophryne,olmonae,16,19,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,
36060,,19061,, ark:/87602/m4/M36060,,STL of Full body,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8697,c8c7f144-5541-42dc-9528-a77c7da043f3,1cc3f795-2346-49b1-9d1d-8814f6cd9094,uf,herp,169028,Kinosternon,Kinosternon,integrum,72,92,4,1,3,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
36068,,18654,, ark:/87602/m4/M36068,,,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8670,,,DBM,,8,Desmognathus,Desmognathus,auriculatus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36069,36068,18654,, ark:/87602/m4/M36069,,STL of skull,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8670,,,DBM,,8,Desmognathus,Desmognathus,auriculatus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36071,,18645,, ark:/87602/m4/M36071,,STL of skull,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8656,,,CPI,,11097,Desmognathus,Desmognathus,auriculatus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36072,,18645,, ark:/87602/m4/M36072,,STL of skull,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8656,,,CPI,,11097,Desmognathus,Desmognathus,auriculatus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36073,,18647,, ark:/87602/m4/M36073,,STL of skull,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8663,,,CPI,,11098,Desmognathus,Desmognathus,auriculatus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36074,36073,18647,, ark:/87602/m4/M36074,,STL of jaw,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8663,,,CPI,,11098,Desmognathus,Desmognathus,auriculatus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36075,,18649,, ark:/87602/m4/M36075,,STL of skull,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8665,e17397b1-5e2e-4f93-88a1-9a6c1004d2fd,e9925155-06e5-4c89-9173-f8297858952c,uf,herp,167277,Desmognathus,Desmognathus,auriculatus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36077,,18649,, ark:/87602/m4/M36077,,,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8665,e17397b1-5e2e-4f93-88a1-9a6c1004d2fd,e9925155-06e5-4c89-9173-f8297858952c,uf,herp,167277,Desmognathus,Desmognathus,auriculatus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36078,,18653,, ark:/87602/m4/M36078,,STL of skull,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8671,,,DBM,,Male Skull,Desmognathus,Desmognathus,auriculatus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36079,,18651,, ark:/87602/m4/M36079,,STL of skull,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-170714, 1702263",8668,,,MCZ,A,143850,Desmognathus,Desmognathus,valentinei,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36080,,18651,, ark:/87602/m4/M36080,,STL of jaw,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-170714, 1702263",8668,,,MCZ,A,143850,Desmognathus,Desmognathus,valentinei,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36081,,18652,, ark:/87602/m4/M36081,,STL of skull,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-170714, 1702263",8669,,,MCZ,A,143857,Desmognathus,Desmognathus,valentinei,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36082,,18652,, ark:/87602/m4/M36082,,STL of jaw,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-170714, 1702263",8669,,,MCZ,A,143857,Desmognathus,Desmognathus,valentinei,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36083,,18653,, ark:/87602/m4/M36083,,STL of skull,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Edward Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8671,,,DBM,,Male Skull,Desmognathus,Desmognathus,auriculatus,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36084,,19095,, ark:/87602/m4/M36084,,Skeleton STL,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8955,f0d19a31-eb27-40ef-9e46-51923b47ff50,http://n2t.net/ark:/65665/366291143-bbdb-423a-8ca0-77a4b2dc1327,usnm,amphibians & reptiles,92599,Cryptobatrachus,Cryptobatrachus,boulengeri,67,74,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36085,,19095,, ark:/87602/m4/M36085,,Tiff stack,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8955,f0d19a31-eb27-40ef-9e46-51923b47ff50,http://n2t.net/ark:/65665/366291143-bbdb-423a-8ca0-77a4b2dc1327,usnm,amphibians & reptiles,92599,Cryptobatrachus,Cryptobatrachus,boulengeri,67,74,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
36086,,19096,, ark:/87602/m4/M36086,,Skeleton STL,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8956,2376545a-3b5d-4e0b-8379-b7b119c0bd47,1593b6b1-93e1-4e03-9590-29e40e947ff7,uf,herp,126295,Lyriocephalus,Lyriocephalus,scutatus,73,94,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
36087,,19096,, ark:/87602/m4/M36087,,Tiff stack,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8956,2376545a-3b5d-4e0b-8379-b7b119c0bd47,1593b6b1-93e1-4e03-9590-29e40e947ff7,uf,herp,126295,Lyriocephalus,Lyriocephalus,scutatus,73,94,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36088,,19097,, ark:/87602/m4/M36088,,Skeleton STL,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",7563,4c6729eb-002a-49c5-8c57-e6f59efece0e,7f6770d7-fa74-49ff-b017-72e77b3eef00,UF,herp,152969,Elgaria,Elgaria,coerulea,88,87,3,3,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0,,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,
36090,,19099,, ark:/87602/m4/M36090,,Skull STL,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8956,2376545a-3b5d-4e0b-8379-b7b119c0bd47,1593b6b1-93e1-4e03-9590-29e40e947ff7,uf,herp,126295,Lyriocephalus,Lyriocephalus,scutatus,118,94,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
36091,,19099,, ark:/87602/m4/M36091,,STL of Axis,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8956,2376545a-3b5d-4e0b-8379-b7b119c0bd47,1593b6b1-93e1-4e03-9590-29e40e947ff7,uf,herp,126295,Lyriocephalus,Lyriocephalus,scutatus,118,94,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
36092,,19099,, ark:/87602/m4/M36092,,STL of Atlas,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8956,2376545a-3b5d-4e0b-8379-b7b119c0bd47,1593b6b1-93e1-4e03-9590-29e40e947ff7,uf,herp,126295,Lyriocephalus,Lyriocephalus,scutatus,118,94,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
36093,,19097,, ark:/87602/m4/M36093,,Tiff-stack,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",7563,4c6729eb-002a-49c5-8c57-e6f59efece0e,7f6770d7-fa74-49ff-b017-72e77b3eef00,UF,herp,152969,Elgaria,Elgaria,coerulea,88,87,4,3,3,0,0,0,0,0,1,0,0,1,0,0,1,3,0,0,,0,,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,
36094,,19099,, ark:/87602/m4/M36094,,STL of jaw,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8956,2376545a-3b5d-4e0b-8379-b7b119c0bd47,1593b6b1-93e1-4e03-9590-29e40e947ff7,uf,herp,126295,Lyriocephalus,Lyriocephalus,scutatus,118,94,5,5,1,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,,0,,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
36096,,19099,, ark:/87602/m4/M36096,,STL of hyoid,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8956,2376545a-3b5d-4e0b-8379-b7b119c0bd47,1593b6b1-93e1-4e03-9590-29e40e947ff7,uf,herp,126295,Lyriocephalus,Lyriocephalus,scutatus,118,94,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
36097,36101,19101,, ark:/87602/m4/M36097,,Skull STL,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8958,c3bcc3b1-c083-43b7-9c3c-e6cde43a8be1,66577e9e-01f1-4ec2-bfb3-41f7c21ebb1b,uf,herp,19906,Sitana,Sitana,ponticeriana,79,75,3,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36098,36101,19101,, ark:/87602/m4/M36098,,STL of Atlas,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8958,c3bcc3b1-c083-43b7-9c3c-e6cde43a8be1,66577e9e-01f1-4ec2-bfb3-41f7c21ebb1b,uf,herp,19906,Sitana,Sitana,ponticeriana,79,75,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36099,36101,19101,, ark:/87602/m4/M36099,,STL of Axis,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8958,c3bcc3b1-c083-43b7-9c3c-e6cde43a8be1,66577e9e-01f1-4ec2-bfb3-41f7c21ebb1b,uf,herp,19906,Sitana,Sitana,ponticeriana,79,75,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36100,36101,19101,, ark:/87602/m4/M36100,,STL of hyoid,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8958,c3bcc3b1-c083-43b7-9c3c-e6cde43a8be1,66577e9e-01f1-4ec2-bfb3-41f7c21ebb1b,uf,herp,19906,Sitana,Sitana,ponticeriana,79,75,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36101,,19101,, ark:/87602/m4/M36101,,Tiff-stack,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8958,c3bcc3b1-c083-43b7-9c3c-e6cde43a8be1,66577e9e-01f1-4ec2-bfb3-41f7c21ebb1b,uf,herp,19906,Sitana,Sitana,ponticeriana,79,75,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
36102,,19102,, ark:/87602/m4/M36102,,Skeleton STL,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8958,c3bcc3b1-c083-43b7-9c3c-e6cde43a8be1,66577e9e-01f1-4ec2-bfb3-41f7c21ebb1b,uf,herp,19906,Sitana,Sitana,ponticeriana,59,75,3,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
36103,,19102,, ark:/87602/m4/M36103,,Tiff stack,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8958,c3bcc3b1-c083-43b7-9c3c-e6cde43a8be1,66577e9e-01f1-4ec2-bfb3-41f7c21ebb1b,uf,herp,19906,Sitana,Sitana,ponticeriana,59,75,2,2,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,
36104,35978,19044,, ark:/87602/m4/M36104,,STL of skull,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8911,56562af2-0696-42c1-a324-c14fdde3e5ff,47ff92e2-f55d-4e12-971e-b642a0b29810,uf,herp,84151,Ceratophora,Ceratophora,stoddartii,60,85,4,1,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,
36105,35980,19046,, ark:/87602/m4/M36105,,STL of skull,Florida Museum of Natural History Herpetology,Phoenix VTome|x M,Edward Stanley <elstanley@flmnh.ufl.edu>,Ed Stanley,"oVert Thematic Collections Network (TCN), NSF DBI-1701714",8912,ae5004d3-b9de-4df7-a223-05e5cd7c8ec7,5db2a7da-ad99-4e92-8864-c01d08fd0215,UF,H,126290,Japalura,Japalura,polygonata,85,84,6,6,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
